event_at,removed,observed,censored,entrance,at_risk,Name,hazard,Smooth Haz,Smooth2 Haz
28,1,1,0,0,33,BKG Mendis,0.030303030303030304,0.03649872378112234,0.03130652885572881
29,0,0,0,0,0,BKG Mendis,0.0,0.032370756804858146,0.030948775203877902
30,1,1,0,0,32,BKG Mendis,0.03125,0.02901129431885591,0.030591021552026993
31,0,0,0,0,0,BKG Mendis,0.0,0.029920385227946822,0.03018605057456541
32,1,1,0,0,31,BKG Mendis,0.03225806451612903,0.028696395019868485,0.029869018743214716
33,1,1,0,0,30,BKG Mendis,0.03333333333333333,0.028383111811848435,0.029509505468198076
34,0,0,0,0,0,BKG Mendis,0.0,0.030671441331299235,0.029060840093331087
35,1,1,0,0,29,BKG Mendis,0.034482758620689655,0.026724072910246605,0.028661640488151476
36,1,1,0,0,28,BKG Mendis,0.03571428571428571,0.023879122696875338,0.02847991797503105
37,2,2,0,0,27,BKG Mendis,0.07407407407407407,0.02565629289509817,0.028152598102076088
38,0,0,0,0,0,BKG Mendis,0.0,0.029324554458096574,0.027414895547270304
39,0,0,0,0,0,BKG Mendis,0.0,0.029324554458096574,0.02689445441226789
40,1,1,0,0,25,BKG Mendis,0.04,0.027679817615991312,0.02655082709231823
41,0,0,0,0,0,BKG Mendis,0.0,0.027679817615991312,0.026221679752222508
42,1,1,0,0,24,BKG Mendis,0.041666666666666664,0.025982024746721365,0.02595695294939407
43,1,1,0,0,23,BKG Mendis,0.043478260869565216,0.024227638781809085,0.025593294607190873
44,0,0,0,0,0,BKG Mendis,0.0,0.024227638781809085,0.024988759473466543
45,0,0,0,0,0,BKG Mendis,0.0,0.028260709965515482,0.024591980572429197
46,2,2,0,0,22,BKG Mendis,0.09090909090909091,0.02638101071739518,0.024344935893148227
47,2,2,0,0,20,BKG Mendis,0.1,0.022482375239812336,0.023752530203686305
48,0,0,0,0,0,BKG Mendis,0.0,0.022482375239812336,0.02269004980592253
49,0,0,0,0,0,BKG Mendis,0.0,0.022482375239812336,0.021812241614991627
50,0,0,0,0,0,BKG Mendis,0.0,0.023666585766128127,0.021218861599763134
51,0,0,0,0,0,BKG Mendis,0.0,0.023666585766128127,0.020838564900111035
52,0,0,0,0,0,BKG Mendis,0.0,0.021473603309987776,0.020547625719894193
53,0,0,0,0,0,BKG Mendis,0.0,0.019185273790536975,0.020349022643093788
54,2,2,0,0,18,BKG Mendis,0.1111111111111111,0.019185273790536975,0.020150419566293383
55,0,0,0,0,0,BKG Mendis,0.0,0.019185273790536975,0.019431762573699256
56,0,0,0,0,0,BKG Mendis,0.0,0.014400584795321662,0.018812037120479883
57,0,0,0,0,0,BKG Mendis,0.0,0.009137426900584819,0.018397503008185923
58,0,0,0,0,0,BKG Mendis,0.0,0.012646198830409383,0.017982968895891967
59,1,1,0,0,16,BKG Mendis,0.0625,0.016405597326649982,0.017568434783598007
60,0,0,0,0,0,BKG Mendis,0.0,0.0204541803226014,0.016918443607592138
61,0,0,0,0,0,BKG Mendis,0.0,0.0204541803226014,0.016268452431586266
62,0,0,0,0,0,BKG Mendis,0.0,0.0204541803226014,0.015733881384850944
63,0,0,0,0,0,BKG Mendis,0.0,0.0204541803226014,0.015550588992417277
64,0,0,0,0,0,BKG Mendis,0.0,0.01460622710622713,0.01536729659998361
65,0,0,0,0,0,BKG Mendis,0.0,0.01460622710622713,0.015184004207549945
66,0,0,0,0,0,BKG Mendis,0.0,0.01460622710622713,0.015252537551706559
67,1,1,0,0,15,BKG Mendis,0.06666666666666667,0.01460622710622713,0.01559807920611248
68,1,1,0,0,14,BKG Mendis,0.07142857142857142,0.01460622710622713,0.015574276446852655
69,1,1,0,0,13,BKG Mendis,0.07692307692307693,0.011316753422016605,0.015708764150592438
70,0,0,0,0,0,BKG Mendis,0.0,0.011316753422016605,0.015763345610991072
71,0,0,0,0,0,BKG Mendis,0.0,0.011316753422016605,0.01581792707138971
72,0,0,0,0,0,BKG Mendis,0.0,0.015702718334297306,0.015872508531788343
73,0,0,0,0,0,BKG Mendis,0.0,0.015702718334297306,0.015927089992186977
74,0,0,0,0,0,BKG Mendis,0.0,0.015702718334297306,0.016289458463973734
75,0,0,0,0,0,BKG Mendis,0.0,0.015702718334297306,0.016651826935760488
76,0,0,0,0,0,BKG Mendis,0.0,0.015702718334297306,0.017014195407547242
77,0,0,0,0,0,BKG Mendis,0.0,0.012193946404472744,0.017376563879333996
78,0,0,0,0,0,BKG Mendis,0.0,0.01896086369770583,0.017738932351120753
79,0,0,0,0,0,BKG Mendis,0.0,0.021491228070175464,0.018274431016813322
80,0,0,0,0,0,BKG Mendis,0.0,0.021491228070175464,0.018809929682505895
81,1,1,0,0,12,BKG Mendis,0.08333333333333333,0.021491228070175464,0.019345428348198464
82,0,0,0,0,0,BKG Mendis,0.0,0.021491228070175464,0.019419246496808856
83,0,0,0,0,0,BKG Mendis,0.0,0.021491228070175464,0.01949306464541925
84,0,0,0,0,0,BKG Mendis,0.0,0.021491228070175464,0.01956688279402964
85,1,0,1,0,11,BKG Mendis,0.0,0.021491228070175464,0.020036427100139042
86,0,0,0,0,0,BKG Mendis,0.0,0.021491228070175464,0.020505971406248446
87,2,2,0,0,10,BKG Mendis,0.2,0.021491228070175464,0.021160187919190717
88,1,1,0,0,8,BKG Mendis,0.125,0.021491228070175464,0.020904234269885268
89,0,0,0,0,0,BKG Mendis,0.0,0.021491228070175464,0.02016884316053294
90,0,0,0,0,0,BKG Mendis,0.0,0.021491228070175464,0.01943345205118061
91,0,0,0,0,0,BKG Mendis,0.0,0.017105263157894762,0.01869806094182828
92,0,0,0,0,0,BKG Mendis,0.0,0.017105263157894762,0.017962669832475953
93,0,0,0,0,0,BKG Mendis,0.0,0.017105263157894762,0.017688959240205804
94,0,0,0,0,0,BKG Mendis,0.0,0.024624060150375965,0.017415248647935654
95,0,0,0,0,0,BKG Mendis,0.0,0.024624060150375965,0.017141538055665508
96,0,0,0,0,0,BKG Mendis,0.0,0.024624060150375965,0.01686782746339536
97,0,0,0,0,0,BKG Mendis,0.0,0.014097744360902281,0.01659411687112521
98,0,0,0,0,0,BKG Mendis,0.0,0.007518796992481229,0.016320406278855063
99,0,0,0,0,0,BKG Mendis,0.0,0.007518796992481229,0.016046695686584914
100,0,0,0,0,0,BKG Mendis,0.0,0.007518796992481229,0.015772985094314768
101,0,0,0,0,0,BKG Mendis,0.0,0.007518796992481229,0.015730114760585705
102,0,0,0,0,0,BKG Mendis,0.0,0.01629072681704263,0.015687244426856643
103,1,1,0,0,7,BKG Mendis,0.14285714285714285,0.01629072681704263,0.015644374093127585
104,0,0,0,0,0,BKG Mendis,0.0,0.01629072681704263,0.014810051444400502
105,0,0,0,0,0,BKG Mendis,0.0,0.01629072681704263,0.01397572879567342
106,0,0,0,0,0,BKG Mendis,0.0,0.01629072681704263,0.013141406146946338
107,0,0,0,0,0,BKG Mendis,0.0,0.01629072681704263,0.012861100118717871
108,0,0,0,0,0,BKG Mendis,0.0,0.01629072681704263,0.01292705447830104
109,0,0,0,0,0,BKG Mendis,0.0,0.01629072681704263,0.012993008837884207
110,0,0,0,0,0,BKG Mendis,0.0,0.01629072681704263,0.013058963197467374
111,1,1,0,0,6,BKG Mendis,0.16666666666666666,0.01629072681704263,0.013124917557050541
112,0,0,0,0,0,BKG Mendis,0.0,0.01629072681704263,0.012267510882469352
113,0,0,0,0,0,BKG Mendis,0.0,0.008771929824561427,0.01141010420788816
114,0,0,0,0,0,BKG Mendis,0.0,0.008771929824561427,0.010552697533306971
115,0,0,0,0,0,BKG Mendis,0.0,0.008771929824561427,0.009695290858725782
116,0,0,0,0,0,BKG Mendis,0.0,0.008771929824561427,0.008837884184144593
117,1,0,1,0,5,BKG Mendis,0.0,0.008771929824561427,0.007980477509563402
118,0,0,0,0,0,BKG Mendis,0.0,0.008771929824561427,0.007123070834982212
119,0,0,0,0,0,BKG Mendis,0.0,0.008771929824561427,0.006265664160401023
120,0,0,0,0,0,BKG Mendis,0.0,0.008771929824561427,0.005408257485819833
121,0,0,0,0,0,BKG Mendis,0.0,2.483393607714166e-17,0.0045508508112386435
1,7,7,0,0,90,JC Adams,0.07777777777777778,0.028182726250141937,0.031495305775368056
2,4,3,1,0,83,JC Adams,0.03614457831325301,0.030649831513299832,0.03134427540466365
3,4,4,0,0,79,JC Adams,0.05063291139240506,0.030018819189242808,0.03136065853526469
4,2,1,1,0,75,JC Adams,0.013333333333333334,0.030910879849367696,0.031222311307085946
5,1,1,0,0,73,JC Adams,0.0136986301369863,0.032859209090319974,0.03123792012477774
6,4,4,0,0,72,JC Adams,0.05555555555555555,0.02993523248213284,0.03135126347311592
7,1,1,0,0,68,JC Adams,0.014705882352941176,0.03112812754669337,0.03130655403182237
8,0,0,0,0,0,JC Adams,0.0,0.03340551913888139,0.03140279695007613
9,3,3,0,0,67,JC Adams,0.04477611940298507,0.031814742921665654,0.031627463461815365
10,0,0,0,0,0,JC Adams,0.0,0.03439168000932199,0.03177882713904757
11,3,3,0,0,64,JC Adams,0.046875,0.03152210296593834,0.032146603558662036
12,2,2,0,0,61,JC Adams,0.03278688524590164,0.03212602240308543,0.03225468468741779
13,1,1,0,0,59,JC Adams,0.01694915254237288,0.03077692180348516,0.03239451211375612
14,3,3,0,0,58,JC Adams,0.05172413793103448,0.031424695082837385,0.03244043841797604
15,0,0,0,0,0,JC Adams,0.0,0.03208875610055833,0.03224054091746152
16,2,2,0,0,55,JC Adams,0.03636363636363636,0.03200972970574246,0.03219453692264108
17,4,3,1,0,53,JC Adams,0.05660377358490566,0.032739495296189164,0.031985018682418175
18,2,1,1,0,49,JC Adams,0.02040816326530612,0.03428748291228824,0.031498840570072066
19,4,4,0,0,47,JC Adams,0.0851063829787234,0.03352574138071167,0.031039855213575798
20,1,1,0,0,43,JC Adams,0.023255813953488372,0.03517047822281693,0.03020948983590447
21,2,2,0,0,42,JC Adams,0.047619047619047616,0.032703372959659034,0.029561254398652786
22,1,1,0,0,40,JC Adams,0.025,0.032675540289671,0.02884825654807547
23,1,1,0,0,39,JC Adams,0.02564102564102564,0.03178347962954611,0.028137011914651625
24,1,1,0,0,38,JC Adams,0.02631578947368421,0.0290611565805443,0.027320646178876758
25,2,2,0,0,37,JC Adams,0.05405405405405406,0.0290611565805443,0.026507236263571748
26,1,1,0,0,35,JC Adams,0.02857142857142857,0.027147280982458177,0.025663671539718578
27,1,1,0,0,34,JC Adams,0.029411764705882353,0.024168135004305247,0.02470255286907894
28,1,1,0,0,33,JC Adams,0.030303030303030304,0.023094021148236502,0.023578488133586768
29,1,1,0,0,32,JC Adams,0.03125,0.018614737833566847,0.022410573145454495
30,0,0,0,0,0,JC Adams,0.0,0.019205629658156392,0.021189966359176974
31,1,1,0,0,31,JC Adams,0.03225806451612903,0.01857906324211629,0.020099207218328818
32,0,0,0,0,0,JC Adams,0.0,0.017263273768432078,0.019052464154579524
33,0,0,0,0,0,JC Adams,0.0,0.01591374610311494,0.018052671651889438
34,0,0,0,0,0,JC Adams,0.0,0.016633967709763137,0.01719615930967313
35,1,0,1,0,30,JC Adams,0.0,0.015981999952532223,0.016339646967456822
36,0,0,0,0,0,JC Adams,0.0,0.014478240554035982,0.015860873230125933
37,0,0,0,0,0,JC Adams,0.0,0.012930252937936912,0.015692790155233994
38,0,0,0,0,0,JC Adams,0.0,0.011335356606198475,0.015581239388556203
39,1,1,0,0,29,JC Adams,0.034482758620689655,0.011978949283544012,0.015705440375282074
40,2,1,1,0,28,JC Adams,0.03571428571428571,0.011978949283544012,0.01570302168531019
41,1,0,1,0,26,JC Adams,0.0,0.012787422078434463,0.01579759470060767
42,0,0,0,0,0,JC Adams,0.0,0.012787422078434463,0.016134549987373296
43,1,1,0,0,25,JC Adams,0.04,0.012787422078434463,0.016727205252830585
44,1,1,0,0,24,JC Adams,0.041666666666666664,0.012787422078434463,0.01717115079383825
45,0,0,0,0,0,JC Adams,0.0,0.018050579973171305,0.01753399029806121
46,0,0,0,0,0,JC Adams,0.0,0.020974556581358442,0.01797597503378397
47,0,0,0,0,0,JC Adams,0.0,0.020974556581358442,0.018499432801932995
48,1,1,0,0,23,JC Adams,0.043478260869565216,0.020974556581358442,0.01910683248227878
49,1,0,1,0,22,JC Adams,0.0,0.019159674548690563,0.019559920468056338
50,1,1,0,0,21,JC Adams,0.047619047619047616,0.020375950532768406,0.020013008453833896
51,0,0,0,0,0,JC Adams,0.0,0.023665424216978936,0.02029163652071404
52,0,0,0,0,0,JC Adams,0.0,0.027174196146803498,0.020570264587594186
53,0,0,0,0,0,JC Adams,0.0,0.025068932988908763,0.02084889265447433
54,2,2,0,0,20,JC Adams,0.1,0.02287595053276841,0.021127520721354476
55,1,1,0,0,18,JC Adams,0.05555555555555555,0.02287595053276841,0.020852132167736005
56,0,0,0,0,0,JC Adams,0.0,0.02287595053276841,0.020268956602729416
57,0,0,0,0,0,JC Adams,0.0,0.02287595053276841,0.019685781037722828
58,0,0,0,0,0,JC Adams,0.0,0.02058762101331761,0.01910260547271624
59,1,1,0,0,17,JC Adams,0.058823529411764705,0.02058762101331761,0.018614950014692173
60,1,1,0,0,16,JC Adams,0.0625,0.01808135534915721,0.01790033396633779
61,1,1,0,0,15,JC Adams,0.06666666666666667,0.01808135534915721,0.01683945753017177
62,0,0,0,0,0,JC Adams,0.0,0.01808135534915721,0.015409236680340005
63,0,0,0,0,0,JC Adams,0.0,0.01808135534915721,0.014089819154607964
64,0,0,0,0,0,JC Adams,0.0,0.012818197454420368,0.013162830068395777
65,0,0,0,0,0,JC Adams,0.0,0.009894220846233233,0.01223584098218359
66,0,0,0,0,0,JC Adams,0.0,0.009894220846233233,0.011308851895971403
67,0,0,0,0,0,JC Adams,0.0,0.009894220846233233,0.010381862809759215
68,0,0,0,0,0,JC Adams,0.0,0.009894220846233233,0.009575312119307596
69,0,0,0,0,0,JC Adams,0.0,0.00679824561403509,0.008768761428855977
70,0,0,0,0,0,JC Adams,0.0,0.0035087719298245636,0.008094119457570693
71,0,0,0,0,0,JC Adams,0.0,2.1912296538654404e-18,0.007419477486285411
72,0,0,0,0,0,JC Adams,0.0,2.1912296538654404e-18,0.006744835515000129
73,0,0,0,0,0,JC Adams,0.0,0.005263157894736845,0.006070193543714847
74,0,0,0,0,0,JC Adams,0.0,0.005263157894736845,0.0056725598826788725
75,1,0,1,0,14,JC Adams,0.0,0.005263157894736845,0.005428819727336958
76,0,0,0,0,0,JC Adams,0.0,0.005263157894736845,0.005185079571995042
77,0,0,0,0,0,JC Adams,0.0,0.005263157894736845,0.005249126428041246
78,1,0,1,0,13,JC Adams,0.0,0.005263157894736845,0.005313173284087451
79,1,0,1,0,12,JC Adams,0.0,0.005263157894736845,0.005540166204986189
80,1,0,1,0,11,JC Adams,0.0,0.005263157894736845,0.005940289319790744
81,0,0,0,0,0,JC Adams,0.0,0.005263157894736845,0.006920810798927181
82,1,1,0,0,10,JC Adams,0.1,0.005263157894736845,0.00790133227806362
83,0,0,0,0,0,JC Adams,0.0,0.005263157894736845,0.008327837136701441
84,0,0,0,0,0,JC Adams,0.0,0.005263157894736845,0.008754341995339263
85,0,0,0,0,0,JC Adams,0.0,0.005263157894736845,0.009180846853977085
86,0,0,0,0,0,JC Adams,0.0,0.011111111111111113,0.009607351712614906
87,0,0,0,0,0,JC Adams,0.0,0.011111111111111113,0.010033856571252728
88,0,0,0,0,0,JC Adams,0.0,0.011111111111111113,0.01046036142989055
89,0,0,0,0,0,JC Adams,0.0,0.011111111111111113,0.010886866288528372
90,0,0,0,0,0,JC Adams,0.0,0.018629908103592316,0.011313371147166193
91,0,0,0,0,0,JC Adams,0.0,0.018629908103592316,0.011739876005804015
92,0,0,0,0,0,JC Adams,0.0,0.013366750208855471,0.012166380864441837
93,0,0,0,0,0,JC Adams,0.0,0.013366750208855471,0.012592885723079658
94,0,0,0,0,0,JC Adams,0.0,0.013366750208855471,0.01301939058171748
95,1,1,0,0,9,JC Adams,0.1111111111111111,0.013366750208855471,0.013445895440355302
96,1,0,1,0,8,JC Adams,0.0,0.013366750208855471,0.013256826276216886
97,0,0,0,0,0,JC Adams,0.0,0.013366750208855471,0.013067757112078467
98,0,0,0,0,0,JC Adams,0.0,0.013366750208855471,0.012878687947940051
99,1,1,0,0,7,JC Adams,0.14285714285714285,0.013366750208855471,0.012689618783801634
100,0,0,0,0,0,JC Adams,0.0,0.013366750208855471,0.011709097304665196
101,0,0,0,0,0,JC Adams,0.0,0.013366750208855471,0.010728575825528757
102,1,0,1,0,6,JC Adams,0.0,0.013366750208855471,0.010025062656641626
103,0,0,0,0,0,JC Adams,0.0,0.013366750208855471,0.009321549487754497
104,0,0,0,0,0,JC Adams,0.0,0.013366750208855471,0.008618036318867367
105,0,0,0,0,0,JC Adams,0.0,0.007518796992481203,0.007914523149980236
106,0,0,0,0,0,JC Adams,0.0,0.007518796992481203,0.007211009981093107
107,0,0,0,0,0,JC Adams,0.0,0.007518796992481203,0.006507496812205977
108,0,0,0,0,0,JC Adams,0.0,0.007518796992481203,0.0058039836433188465
109,0,0,0,0,0,JC Adams,0.0,0.0,0.005100470474431716
110,0,0,0,0,0,JC Adams,0.0,0.0,0.004396957305544586
111,0,0,0,0,0,JC Adams,0.0,0.0,0.0036934441366574563
112,0,0,0,0,0,JC Adams,0.0,0.0,0.002989930967770326
113,0,0,0,0,0,JC Adams,0.0,0.0,0.002286417798883196
114,0,0,0,0,0,JC Adams,0.0,0.0,0.001582904629996066
115,0,0,0,0,0,JC Adams,0.0,0.0,0.0011871784724970553
116,0,0,0,0,0,JC Adams,0.0,0.0,0.0007914523149980447
117,0,0,0,0,0,JC Adams,0.0,0.0,0.00039572615749903405
118,0,0,0,0,0,JC Adams,0.0,0.0,2.337311630789803e-17
119,0,0,0,0,0,JC Adams,0.0,0.0,2.337311630789803e-17
120,0,0,0,0,0,JC Adams,0.0,0.0,0.000692520775623292
121,0,0,0,0,0,JC Adams,0.0,0.0,0.0013850415512465606
1,6,6,0,0,86,Q de Kock,0.06976744186046512,0.03493896442300887,0.031077664176553527
2,3,3,0,0,80,Q de Kock,0.0375,0.03678409448955453,0.030884402564751678
3,1,1,0,0,77,Q de Kock,0.012987012987012988,0.03349462080534401,0.03076420666181722
4,3,3,0,0,76,Q de Kock,0.039473684210526314,0.03364184200519679,0.030625331377322495
5,3,3,0,0,73,Q de Kock,0.0410958904109589,0.03364184200519679,0.030267765321578318
6,5,5,0,0,70,Q de Kock,0.07142857142857142,0.02988244350895619,0.029733819037846887
7,0,0,0,0,0,Q de Kock,0.0,0.028694160777775115,0.028988818803449314
8,1,1,0,0,65,Q de Kock,0.015384615384615385,0.026616598450905308,0.02824381856905174
9,4,4,0,0,64,Q de Kock,0.0625,0.02694521720057669,0.027463950155741667
10,2,1,1,0,60,Q de Kock,0.016666666666666666,0.02806750822224852,0.026337821354619963
11,3,3,0,0,58,Q de Kock,0.05172413793103448,0.024395537598013512,0.0252626366105556
12,0,0,0,0,0,Q de Kock,0.0,0.024661495044822023,0.02408218560225156
13,1,1,0,0,55,Q de Kock,0.01818181818181818,0.02397796804550555,0.02307486478785334
14,0,0,0,0,0,Q de Kock,0.0,0.021900405718635742,0.022080458113793076
15,0,0,0,0,0,Q de Kock,0.0,0.019737464118058958,0.021158948363482633
16,2,1,1,0,54,Q de Kock,0.018518518518518517,0.019486837551642915,0.020510168802799884
17,0,0,0,0,0,Q de Kock,0.0,0.019486837551642915,0.020103472861804823
18,1,1,0,0,52,Q de Kock,0.019230769230769232,0.018677120952452633,0.019806122306434488
19,4,3,1,0,51,Q de Kock,0.058823529411764705,0.015387647268242105,0.0195221471106999
20,0,0,0,0,0,Q de Kock,0.0,0.014510454285785965,0.019189288095509554
21,2,2,0,0,47,Q de Kock,0.0425531914893617,0.014355525331777731,0.01904969069212105
22,0,0,0,0,0,Q de Kock,0.0,0.014355525331777731,0.01896289185850524
23,0,0,0,0,0,Q de Kock,0.0,0.014748115198051808,0.018912068130116616
24,0,0,0,0,0,Q de Kock,0.0,0.016133156749298348,0.01897058978735272
25,3,3,0,0,45,Q de Kock,0.06666666666666667,0.01755563185598398,0.01914295047619813
26,0,0,0,0,0,Q de Kock,0.0,0.02096693789886897,0.019242761369502048
27,0,0,0,0,0,Q de Kock,0.0,0.02096693789886897,0.01934257226280597
28,0,0,0,0,0,Q de Kock,0.0,0.021549688481619554,0.019587595489687876
29,1,0,1,0,42,Q de Kock,0.0,0.021743186933631937,0.0200057489104756
30,2,2,0,0,41,Q de Kock,0.04878048780487805,0.021743186933631937,0.02047007038297154
31,0,0,0,0,0,Q de Kock,0.0,0.02301231720612167,0.020807420005941938
32,1,1,0,0,39,Q de Kock,0.02564102564102564,0.02301231720612167,0.021144769628912333
33,1,1,0,0,38,Q de Kock,0.02631578947368421,0.02301231720612167,0.02160351217105958
34,1,1,0,0,37,Q de Kock,0.02702702702702703,0.02301231720612167,0.022147301124248286
35,3,3,0,0,36,Q de Kock,0.08333333333333333,0.02138324452441741,0.02254135585568061
36,0,0,0,0,0,Q de Kock,0.0,0.02138324452441741,0.0225250279052621
37,1,1,0,0,33,Q de Kock,0.030303030303030304,0.023332562263208834,0.022508699954843597
38,2,2,0,0,32,Q de Kock,0.0625,0.023332562263208834,0.02250367187722081
39,0,0,0,0,0,Q de Kock,0.0,0.023332562263208834,0.02231532947663892
40,2,2,0,0,30,Q de Kock,0.06666666666666667,0.02076516816821525,0.022126987076057033
41,0,0,0,0,0,Q de Kock,0.0,0.02076516816821525,0.021687176138511233
42,0,0,0,0,0,Q de Kock,0.0,0.02346422349884953,0.02137927392013177
43,0,0,0,0,0,Q de Kock,0.0,0.026465146859883694,0.021071371701752308
44,1,1,0,0,28,Q de Kock,0.03571428571428571,0.025042671753198062,0.02076346948337285
45,0,0,0,0,0,Q de Kock,0.0,0.02065670684091736,0.02044237639307675
46,1,1,0,0,27,Q de Kock,0.037037037037037035,0.02065670684091736,0.02025978745790531
47,0,0,0,0,0,Q de Kock,0.0,0.021454155006786577,0.02001780102930809
48,0,0,0,0,0,Q de Kock,0.0,0.01816468132257605,0.01992970810640493
49,0,0,0,0,0,Q de Kock,0.0,0.01816468132257605,0.019841615183501773
50,0,0,0,0,0,Q de Kock,0.0,0.014655909392751491,0.019888648265598274
51,2,2,0,0,26,Q de Kock,0.07692307692307693,0.017162175056911894,0.02009862741254731
52,2,2,0,0,24,Q de Kock,0.08333333333333333,0.017162175056911894,0.02012659789410818
53,0,0,0,0,0,Q de Kock,0.0,0.017162175056911894,0.019765784782336687
54,0,0,0,0,0,Q de Kock,0.0,0.015282475808791593,0.019479838781443385
55,0,0,0,0,0,Q de Kock,0.0,0.017914054756160012,0.019424733039091174
56,1,1,0,0,22,Q de Kock,0.045454545454545456,0.018734820119861665,0.01936962729673896
57,0,0,0,0,0,Q de Kock,0.0,0.0216587967280488,0.019146637729993227
58,0,0,0,0,0,Q de Kock,0.0,0.0216587967280488,0.019096778357153316
59,0,0,0,0,0,Q de Kock,0.0,0.0216587967280488,0.01923159119114627
60,1,1,0,0,21,Q de Kock,0.047619047619047616,0.024754771960246943,0.019551076231972102
61,0,0,0,0,0,Q de Kock,0.0,0.023995662648506052,0.019606743834465257
62,0,0,0,0,0,Q de Kock,0.0,0.01960969773622535,0.019662411436958415
63,0,0,0,0,0,Q de Kock,0.0,0.01960969773622535,0.019915942118201076
64,1,1,0,0,20,Q de Kock,0.05,0.01960969773622535,0.02048148765439488
65,1,1,0,0,19,Q de Kock,0.05263157894736842,0.01960969773622535,0.021000865138880467
66,1,1,0,0,18,Q de Kock,0.05555555555555555,0.017217353238617696,0.021583076335419768
67,0,0,0,0,0,Q de Kock,0.0,0.017217353238617696,0.022134508830820254
68,0,0,0,0,0,Q de Kock,0.0,0.020726125168442255,0.022685941326220743
69,1,1,0,0,17,Q de Kock,0.058823529411764705,0.020726125168442255,0.023545160833009348
70,1,1,0,0,16,Q de Kock,0.0625,0.018219859504281854,0.02407848821009289
71,0,0,0,0,0,Q de Kock,0.0,0.018219859504281854,0.024478638514941187
72,0,0,0,0,0,Q de Kock,0.0,0.021979258000522455,0.025109629078330573
73,0,0,0,0,0,Q de Kock,0.0,0.026027840996473872,0.026086880029531592
74,0,0,0,0,0,Q de Kock,0.0,0.027782226961386148,0.027459857138231625
75,0,0,0,0,0,Q de Kock,0.0,0.029796832854108384,0.028832834246931657
76,0,0,0,0,0,Q de Kock,0.0,0.03213601414065809,0.030331724223926826
77,1,1,0,0,15,Q de Kock,0.06666666666666667,0.03213601414065809,0.031830614200921994
78,0,0,0,0,0,Q de Kock,0.0,0.037983967357032355,0.033421840281333604
79,0,0,0,0,0,Q de Kock,0.0,0.03488799212483421,0.035013066361745206
80,0,0,0,0,0,Q de Kock,0.0,0.03159851844062369,0.03673620116132315
81,1,1,0,0,14,Q de Kock,0.07142857142857142,0.03159851844062369,0.0384593359609011
82,1,1,0,0,13,Q de Kock,0.07692307692307693,0.03817746580904474,0.039786744602980026
83,1,1,0,0,12,Q de Kock,0.08333333333333333,0.04569626280152594,0.040687986613906185
84,1,1,0,0,11,Q de Kock,0.09090909090909091,0.04569626280152594,0.04182006888337343
85,1,1,0,0,10,Q de Kock,0.1,0.04569626280152594,0.04259429352715975
86,0,0,0,0,0,Q de Kock,0.0,0.04569626280152594,0.04296839505614152
87,1,1,0,0,9,Q de Kock,0.1111111111111111,0.05095942069626278,0.044035017360746546
88,0,0,0,0,0,Q de Kock,0.0,0.05095942069626278,0.044486065642575345
89,0,0,0,0,0,Q de Kock,0.0,0.05095942069626278,0.045100059989256674
90,0,0,0,0,0,Q de Kock,0.0,0.05095942069626278,0.04588718452984382
91,1,1,0,0,8,Q de Kock,0.125,0.04720002220002219,0.046674309070430964
92,1,1,0,0,7,Q de Kock,0.14285714285714285,0.043151439204070774,0.04676891283539484
93,0,0,0,0,0,Q de Kock,0.0,0.04929179008126375,0.046072064285360696
94,0,0,0,0,0,Q de Kock,0.0,0.04450710108604844,0.04629857676949091
95,0,0,0,0,0,Q de Kock,0.0,0.039243943191311595,0.046525089253621116
96,1,1,0,0,6,Q de Kock,0.16666666666666666,0.0524018379281537,0.04675160173775133
97,0,0,0,0,0,Q de Kock,0.0,0.04655388471177944,0.04623942539455005
98,0,0,0,0,0,Q de Kock,0.0,0.04655388471177944,0.045727249051348784
99,0,0,0,0,0,Q de Kock,0.0,0.04655388471177944,0.04521507270814751
100,0,0,0,0,0,Q de Kock,0.0,0.04655388471177944,0.04470289636494623
101,0,0,0,0,0,Q de Kock,0.0,0.039974937343358385,0.04438858310049447
102,1,1,0,0,5,Q de Kock,0.2,0.03245614035087718,0.044287353151619094
103,0,0,0,0,0,Q de Kock,0.0,0.04999999999999999,0.043308930220287575
104,0,0,0,0,0,Q de Kock,0.0,0.04999999999999999,0.042582333025546336
105,1,1,0,0,4,Q de Kock,0.25,0.04999999999999999,0.042132744141054404
106,0,0,0,0,0,Q de Kock,0.0,0.041228070175438586,0.040298113705315934
107,0,0,0,0,0,Q de Kock,0.0,0.041228070175438586,0.03877127028096558
108,0,0,0,0,0,Q de Kock,0.0,0.041228070175438586,0.03724442685661523
109,0,0,0,0,0,Q de Kock,0.0,0.041228070175438586,0.035717583432264874
110,0,0,0,0,0,Q de Kock,0.0,0.041228070175438586,0.03419074000791452
111,0,0,0,0,0,Q de Kock,0.0,0.041228070175438586,0.0330101569713758
112,1,1,0,0,3,Q de Kock,0.3333333333333333,0.030701754385964897,
113,0,0,0,0,0,Q de Kock,0.0,0.030701754385964897,
114,0,0,0,0,0,Q de Kock,0.0,0.030701754385964897,
115,0,0,0,0,0,Q de Kock,0.0,0.017543859649122792,
116,0,0,0,0,0,Q de Kock,0.0,0.017543859649122792,
117,0,0,0,0,0,Q de Kock,0.0,0.017543859649122792,
